basin_id;basin_name;lat;lon;area_km2;elevation_m;slope_deg;forest_frac;lat_gauge;lon_gauge;gravelius_frac;perimeter_m;aspect_deg;grass_frac;wetland_frac;water_frac;urban_frac;shrubs_frac;crops_frac;snowice_frac
02173051;SOUTH FORK EDISTO RIVER NEAR BAMBERG, SC;33.57481272;-81.43756188;2089.226967;116.1316891;1.20964496;0.02573864;33.33710079;-81.018708;2.42736408;413.0700556;130.9279979;0.007043228;0.285991088;0.011466767;0.082657276;0.23034389;0.356759108;0
02173500;NORTH FORK EDISTO RIVER AT ORANGEBURG, SC;33.69957738;-81.18800235;1768.205723;114.8586424;1.22752183;0.02714124;33.48348715;-80.87342578;2.286001957;356.9873679;138.7158528;0.003681003;0.259480595;0.013406073;0.123142008;0.261508312;0.31164077;0
02174000;EDISTO RIVER NEAR BRANCHVILLE, SC;33.59272976;-81.26737053;4452.87532;107.2362771;1.13750025;0.02261612;33.1765502;-80.8012085;2.490534167;617.7967411;135.4172681;0.004703888;0.307561796;0.011508965;0.099491642;0.235812276;0.318305315;0
02175000;EDISTO RIVER NR GIVHANS, SC;33.48533529;-81.00945704;7067.64513;82.26041016;0.93488861;0.0169228;33.02794645;-80.3914876;2.733804586;850.4077072;133.7510088;0.005187185;0.345031802;0.009460385;0.090717193;0.198114468;0.334566161;0
02175500;SALKEHATCHIE RIVER NEAR MILEY, SC;33.20536456;-81.27535804;882.808421;67.91600257;0.85120931;0.01210907;32.98904958;-81.0526044;2.820309074;311.0532264;132.4112933;0.0026614;0.341848121;0.004283003;0.079715183;0.237765618;0.321617606;0
02176000;COMBAHEE RIVER NEAR YEMASSEE, S. C.;33.08725484;-81.07566185;2847.7691;48.66071979;0.69629215;0.00644073;32.707122;-80.826218;2.665276229;527.129457;131.6563288;0.001638332;0.465398091;0.002927026;0.071330368;0.167145007;0.285120441;0
02177000;CHATTOOGA RIVER NEAR CLAYTON, GA;34.95759189;-83.20259822;535.898367;772.9279493;9.91733546;0.44535383;34.8139814;-83.305993;2.308674518;195.1914506;144.9256405;0.010579898;0.008056122;0.004562759;0.33982576;0.037100937;0.154520696;0
02184000;TUGALOO RIVER NEAR HARTWELL, GA;34.7588256;-83.27048104;2353.292829;526.5406936;6.79934749;0.15137252;34.4851028;-82.9090325;2.786868956;501.2274423;141.682331;0.007627643;0.01910068;0.127633083;0.334926541;0.036987024;0.322352507;0
02187252;SAVANNAH RIVER BELOW HARTWELL LK NR HARTWELL, GA;34.76315604;-83.04484045;5410.76129;427.9148136;5.12082964;0.05982701;34.35427214;-82.8151378;2.345471551;637.1287161;144.2811414;0.00893251;0.011935462;0.191271779;0.352452161;0.025773592;0.349807488;0
02187500;SAVANNAH RIVER NEAR IVA,S.C.;34.74012306;-83.02820471;5775.793511;414.5138169;4.89923589;0.05447624;34.25566295;-82.7448563;2.356472866;660.9524543;145.5425654;0.008836257;0.014341632;0.176624816;0.3523097;0.027892909;0.365518444;0
02188000;ROCKY RIVER NEAR CALHOUN FALLS, SC;34.42171836;-82.58677173;691.231227;220.5007279;1.5468428;0.0048667;34.1278913;-82.6320768;2.400844;234.4221865;177.5376988;0.008653099;0.02978601;0.058513226;0.365072114;0.026182344;0.50692651;0
02189000;SAVANNAH RIVER NEAR CALHOUN FALLS, S. C.;34.65006601;-82.96447431;7445.621756;371.3424773;4.18484728;0.04133697;34.070949;-82.64152248;2.362327408;745.5537891;148.471804;0.009300826;0.019563578;0.162798088;0.32799983;0.030144763;0.408855948;0
02191300;BROAD RIVER ABOVE CARLTON, GA;34.33262502;-83.31848018;1967.54956;250.5162571;2.50038751;0.00515797;34.0733333;-83.0033333;1.98769108;324.9550311;143.7031438;0.011139933;0.067405189;0.012643741;0.24314664;0.036411888;0.624094638;0
02191743;SOUTH FORK BROAD RIVER AT CARLTON, GA;34.03113318;-83.19634965;579.909344;216.3956397;1.55540841;0.00736161;34.03150107;-83.0090326;1.88830896;168.7007109;91.48635008;0.006321248;0.071225513;0.012610875;0.239571837;0.03852831;0.624380603;0
02192000;BROAD RIVER NEAR BELL, GA;34.16058322;-83.1843575;3676.21102;221.3756214;2.08306161;0.00805392;33.97416667;-82.77;2.085023009;467.2192341;126.8472533;0.013188906;0.088099597;0.012366839;0.234187394;0.081960338;0.562143009;0
02192500;LITTLE RIVER NEAR MT. CARMEL, SC;34.27564137;-82.48117816;561.787177;189.3780556;1.47346572;0.0089989;34.07150595;-82.5006853;2.084800726;181.6230984;166.2553836;0.012035287;0.050799464;0.006175173;0.180718336;0.106289382;0.634983459;0
02193500;LITTLE RIVER NEAR WASHINGTON, GA;33.66908715;-82.9196206;755.953252;174.501918;1.6924518;0.03912144;33.61277778;-82.7425;1.92856289;196.6263504;131.4965321;0.01481359;0.160622552;0.012558703;0.156858756;0.252831324;0.363193632;0
02196000;STEVENS CREEK NEAR MODOC, SC;33.93158625;-82.07633202;1410.940145;148.9500832;1.37958279;0.01305292;33.72929717;-82.1817873;2.066725036;287.0863248;194.4136746;0.016741849;0.064764253;0.011648835;0.255756128;0.290130785;0.347905227;0
02196484;SAVANNAH RIVER NEAR NORTH AUGUSTA, SC;34.22476912;-82.78083499;18510.49915;250.6317231;2.7158813;0.02492187;33.5518015;-82.0384503;2.34723474;1180.341873;149.1499502;0.012232808;0.055800797;0.119940541;0.274423816;0.094118711;0.418561459;0
02197315;UPPER THREE RUNS AT ROAD A (SRS), SC;33.39864983;-81.62400172;525.542843;105.1495882;1.35034521;0.03179839;33.2390359;-81.7448353;2.250077991;190.7872355;138.6660402;0.013902131;0.269973845;0.003916819;0.135168913;0.384766279;0.160473626;0
02197320;SAVANNAH R. NR JACKSON, SC;34.12768682;-82.67277426;20995.82491;232.2928434;2.59050948;0.02521086;33.21709215;-81.7676135;2.589792634;1387.912272;148.9523643;0.012591487;0.096202868;0.101248892;0.282374281;0.110551835;0.371819781;0
02197500;SAVANNAH R AT BURTONS FERRY BR NR MILLHAVEN, GA;34.07253777;-82.61235869;22393.82065;222.7934565;2.5084354;0.02533894;32.93904727;-81.5026078;2.704303466;1491.770143;149.6911113;0.01191412;0.125583045;0.095138726;0.262872806;0.122503397;0.356648965;0
02197830;BRIER CREEK NEAR WAYNESBORO, GA;33.2855822;-82.32322594;1224.540713;125.9149453;1.42563255;0.06847357;33.11830556;-81.9636111;2.445707972;317.9473294;131.4675516;0.026893132;0.252918706;0.007782725;0.141605586;0.163794663;0.338531623;0
02198000;BRIER CREEK AT MILLHAVEN, GA;33.21971081;-82.19260861;1672.417126;112.0810527;1.30984915;0.05053541;32.93333333;-81.6506667;2.97205579;451.505097;131.5054115;0.018500348;0.283674206;0.005930774;0.129183871;0.170275799;0.341899587;0
02198920;SAVANNAH RIVER AT GA 25, AT PORT WENTWORTH, GA;33.8735678;-82.46535548;26613.69668;196.3668777;2.23622849;0.02786405;32.16533333;-81.1549167;3.034922133;1833.735969;145.7625193;0.011201235;0.215960985;0.075955381;0.226770129;0.113111199;0.329137021;0
02200120;OGEECHEE RIVER AT GA 88, NEAR GRANGE, GA;33.32730937;-82.82996593;1172.685427;154.3474244;1.61136265;0.10881353;33.04458333;-82.6036667;2.465402387;312.9155782;135.554887;0.008790969;0.231269919;0.012149172;0.144817607;0.233959074;0.260199729;0
02202000;OGEECHEE RIVER AT SCARBORO, GA;33.05785508;-82.45016718;5022.42914;111.8775187;1.16392405;0.04513152;32.7107211;-81.87927999;2.403853501;632.4522689;125.8068771;0.002900725;0.347023123;0.006209202;0.094499653;0.127601804;0.376633976;0
02202040;OGEECHEE RIVER AT ROCKY FORD RD, NR ROCKY FORD, GA;33.0536296;-82.44380936;5048.31795;111.244731;1.16233696;0.0449157;32.64927778;-81.8407778;2.44261594;646.3448057;124.4766386;0.002905522;0.352167498;0.006335813;0.094106068;0.125926632;0.373642768;0
02202190;OGEECHEE RIVER AT GA 24, NEAR OLIVER, GA;32.98266083;-82.31522987;6135.64797;102.3874154;1.12202413;0.04148552;32.49480556;-81.5555;2.641478508;771.4049503;126.278196;0.002434263;0.384852978;0.006707858;0.08948854;0.100104224;0.374926617;0
02202500;OGEECHEE RIVER NEAR EDEN, GA;32.9205817;-82.23529495;6860.53465;95.96812336;1.07158355;0.03874316;32.1901111;-81.4158611;2.927336379;905.0823753;125.7311169;0.002320702;0.406369819;0.00732205;0.092659329;0.086592209;0.365992736;0
02202600;BLACK CREEK NEAR BLITCHTON, GA;32.28196859;-81.6404573;600.620392;40.72997361;0.6057911;0.01519425;32.1679803;-81.48816698;2.074718114;188.2384571;116.3468345;0.000291013;0.449109984;0.003001541;0.087934515;0.112111003;0.332357693;0
02202680;OGEECHEE RIVER AT GA 204, NEAR ELLABELL, GA;32.84616689;-82.16588551;7688.97657;89.33686981;1.0193252;0.03622249;32.0795;-81.38475;2.89237337;948.200517;122.8847279;0.002259186;0.424233127;0.007143421;0.095323431;0.075666786;0.359151558;0
02203000;CANOOCHEE RIVER NEAR CLAXTON, GA;32.44847281;-82.11081494;1436.828955;74.21496769;0.86999997;0.01077916;32.1843611;-81.8892222;2.304021911;327.4977312;141.07012;0.001337166;0.349328477;0.006453832;0.096739953;0.176431236;0.358930172;0
02204500;SOUTH RIVER NEAR MCDONOUGH, GA;33.60349383;-84.21044878;1180.529736;261.3385873;1.82188174;0.00544314;33.49678074;-84.0146337;1.823203183;230.9786494;123.9265939;0.005825491;0.037230599;0.016038572;0.788471462;0.022469248;0.124521482;0
02207220;YELLOW RIVER AT PLEASANT HILL ROAD, NR LITHONIA,GA;33.88794286;-84.08915121;551.431653;296.4550039;1.98312899;8.68E-04;33.73371945;-84.061859;2.043197683;178.9367276;159.0443231;0.010049884;0.018841185;0.014879673;0.927732671;0.005503955;0.022124356;0
02207335;YELLOW RIVER AT GEES MILL ROAD, NEAR MILSTEAD, GA;33.85890945;-84.07710809;673.10906;289.5808112;2.02639949;0.00179092;33.66694444;-83.9380556;2.282988516;217.650958;149.6225443;0.012602885;0.023881969;0.01662414;0.895198127;0.012115461;0.037786501;0
02207500;YELLOW RIVER NEAR COVINGTON, GA;33.82756329;-84.02974932;978.597018;281.8003199;1.95728466;0.00333629;33.61455778;-83.91490748;2.048555213;237.0297452;159.7652878;0.012420446;0.032526441;0.018969457;0.791307453;0.023545483;0.117894431;0
02208000;YELLOW RIVER ROCKY PLAINS RD NR ROCKY PLAINS, GA;33.79695036;-84.01339559;1108.041068;274.4306517;1.92627791;0.00629365;33.4998611;-83.8841667;2.244058881;277.2533092;155.3040301;0.011897577;0.035156018;0.018438938;0.775886459;0.026248013;0.126079349;0
02210500;OCMULGEE RIVER NEAR JACKSON, GA;33.65926434;-84.02401634;3676.21102;255.2465728;1.80717919;0.00909195;33.3126111;-83.8373611;1.894383699;427.6993679;142.3093684;0.009244266;0.052594261;0.026800331;0.65458864;0.040802277;0.206878274;0
02212500;OCMULGEE RIVER AT JULIETTE, GA;33.54125309;-84.02423489;5074.20676;241.8341967;1.76878312;0.01616573;33.09735268;-83.7860131;2.069733282;548.1197481;134.7417087;0.009530482;0.060537523;0.028207046;0.578813709;0.060957789;0.245787723;0
02212735;OCMULGEE RIVER AT GA 18, AT DAMES FERRY, GA;33.51584492;-84.00493529;5384.87248;236.7538684;1.78752212;0.02397763;33.0168611;-83.7271944;2.142971154;585.9611516;138.9664664;0.009551062;0.062835485;0.028785427;0.566807607;0.067253208;0.240789584;0
02213000;OCMULGEE RIVER AT MACON, GA;33.47996067;-83.98941719;5799.09344;230.923968;1.7891137;0.02690545;32.8386111;-83.6205556;2.261635674;640.3994768;135.2700461;0.010088228;0.062166801;0.034537679;0.561818476;0.067747817;0.236735553;0
02215000;OCMULGEE RIVER AT US 341, AT HAWKINSVILLE, GA;33.15564848;-83.87365978;9837.7478;191.8859181;1.62524498;0.04924775;32.28277778;-83.46238889;2.453596464;902.2815662;137.5218012;0.009876975;0.127402306;0.02675703;0.445324602;0.066903054;0.274488283;0
02215500;OCMULGEE RIVER AT LUMBER CITY, GA;32.84123534;-83.70702434;13410.40358;161.9135961;1.43289386;0.04710446;31.91991667;-82.6740556;2.992587446;1297.660848;129.9790236;0.007270957;0.192877161;0.021305962;0.330655356;0.082302903;0.318483204;0
02215900;LITTLE OCMULGEE RIVER AT GA 149, AT SCOTLAND, GA;32.28082691;-83.13397425;818.086396;97.73899181;0.9941774;0.04437062;32.0523988;-82.8156974;2.90053843;309.1166783;130.6254033;0.001223614;0.31107135;0.008465373;0.107711974;0.168508058;0.358649009;0
02217475;MIDDLE OCONEE RIVER NEAR ARCADE, GA;34.12004276;-83.74663311;859.508492;283.3733251;2.26675254;0.00191766;34.03166667;-83.5633333;1.75318515;190.251201;112.3030372;0.01044841;0.056709634;0.007140918;0.512906245;0.005439705;0.405437426;0
02217500;MIDDLE OCONEE RIVER NEAR ATHENS, GA;34.10041935;-83.71082294;1030.374638;276.3377545;2.2242701;0.00274857;33.94666667;-83.4227778;2.002515301;236.1004715;112.5086367;0.009629755;0.056634914;0.008313948;0.515052177;0.005386685;0.402233947;0
02217770;NORTH OCONEE RIVER AT COLLEGE ST, AT ATHENS, GA;34.16821982;-83.52713086;711.942275;263.598672;2.13985797;0.00605902;33.9697222;-83.3775833;2.424010629;239.4192664;150.4733745;0.006697083;0.090254992;0.014242324;0.325757831;0.017191427;0.539797324;0
02218300;OCONEE RIVER NEAR PENFIELD, GA;34.05273555;-83.55127054;2433.54814;254.3502222;2.05811587;0.00642927;33.72123385;-83.2954357;2.042728412;373.3090731;137.1656606;0.009013311;0.069780774;0.011616946;0.441764696;0.024645284;0.436749722;0
02218500;OCONEE RIVER NEAR GREENSBORO, GA;34.00680975;-83.51488213;2821.88029;245.3380983;2.0278684;0.00919524;33.5812375;-83.2726599;2.183459177;426.537379;143.2826806;0.009828882;0.077731493;0.018775616;0.417510468;0.034814364;0.432143941;0
02219500;APALACHEE RIVER NEAR BUCKHEAD, GA;33.78838283;-83.59846963;1128.752116;232.7813841;1.56439218;0.01459661;33.6087367;-83.3493286;2.270366127;285.4036917;124.8560599;0.013288724;0.108524582;0.016676691;0.24752207;0.059767933;0.539623392;0
02220900;LITTLE RIVER NEAR EATONTON, GA;33.4886366;-83.55263776;678.286822;188.5833264;1.53518654;0.03855979;33.3140213;-83.4371088;1.873362087;182.5556498;143.967688;0.010835805;0.138490362;0.021322819;0.170014516;0.087061809;0.533714901;0
02223000;OCONEE RIVER AT MILLEDGEVILLE, GA;33.66399179;-83.46232653;7637.19895;205.5244415;1.77130276;0.02804042;33.0895876;-83.215432;2.134030485;690.4302097;146.9099306;0.011458494;0.094188363;0.056719847;0.299522784;0.083218167;0.426851924;0
02223056;OCONEE RIVER AT AVANT MINE, NEAR OCONEE, GA;33.62037829;-83.44385817;8204.163889;199.9323789;1.76464851;0.03133451;32.93987333;-83.0668149;2.175381723;730.8711026;146.6905108;0.012301873;0.103771497;0.054431777;0.295950347;0.085913974;0.416296023;0
02223248;OCONEE RIVER NEAR OCONEE, GA;33.51063791;-83.38139704;9760.08137;186.20537;1.78380625;0.04985092;32.78737974;-82.95708859;2.171616239;802.922606;146.430583;0.018303734;0.146325453;0.049116386;0.266321312;0.094406375;0.375675822;0
02223500;OCONEE RIVER AT DUBLIN, GA;33.40905004;-83.34371824;11391.0764;175.6831718;1.77096222;0.06127754;32.54461117;-82.894587;2.293846187;909.3175918;145.4288183;0.019457569;0.161836507;0.0449701;0.248091859;0.104814443;0.359551987;0
02224500;OCONEE RIVER NEAR MOUNT VERNON, GA;33.2803143;-83.28667427;13229.18191;163.6070482;1.67133729;0.06149267;32.19129079;-82.6331903;2.485885429;1061.462519;144.2627739;0.016402138;0.193407575;0.038928258;0.225384312;0.106346345;0.358038704;0
02225000;ALTAMAHA RIVER NEAR BAXLEY, GA;32.96369622;-83.43273753;30031.0196;153.765813;1.49361708;0.05202427;31.9390829;-82.3534601;2.269805585;1461.01405;136.1265525;0.010196256;0.217960242;0.026855703;0.26216571;0.101918132;0.328879691;0
02225500;OHOOPEE RIVER NEAR REIDSVILLE, GA;32.51639074;-82.47222204;2873.65791;85.86514384;1.00368892;0.04945274;32.07852776;-82.1773432;2.226737465;449.8723926;144.4935384;0.00164675;0.368603849;0.006555686;0.122631799;0.092864436;0.358244742;0
02226000;ALTAMAHA RIVER AT DOCTORTOWN, GA;32.8572465;-83.26623401;35208.7816;140.9060173;1.41055889;0.04926848;31.6546586;-81.827892;2.419728853;1691.727052;136.7199893;0.008862041;0.254982336;0.02409575;0.238382277;0.092657083;0.331752031;0
02226100;PENHOLOWAY CREEK NEAR JESUP, GA;31.490479;-81.87800468;538.487248;26.52907054;0.53868617;1.49E-04;31.56688297;-81.8381694;2.230076107;190.1075049;104.5606485;0.001562241;0.566874153;0.002225158;0.135286175;0.271340066;0.022563538;0
02226160;ALTAMAHA RIVER NEAR EVERETT CITY, GA;32.81352681;-83.2160844;36244.334;136.7814959;1.37904808;0.04753285;31.42716717;-81.6053858;2.639757824;1878.641965;136.5440574;0.008618877;0.277347119;0.023801725;0.233751112;0.088987146;0.319961169;0
02226362;SATILLA RIVER AT GA 158, NEAR WAYCROSS, GA;31.43958378;-82.8757085;2298.926328;72.7825268;0.65429064;0.02259025;31.30270937;-82.5612501;2.464830181;448.7761786;122.9139912;0.000643954;0.431453406;0.008446041;0.104603257;0.001983099;0.430279993;0
02226500;SATILLA RIVER NEAR WAYCROSS, GA;31.42842404;-82.78275431;3210.21244;67.85446587;0.61154613;0.01791386;31.2382737;-82.3245711;2.46235305;529.2634205;125.7596648;0.000716202;0.454305356;0.00690023;0.113243883;0.001455147;0.40546532;0
02227270;ALABAHA RIVER AT GA 203, NEAR BLACKSHEAR, GA;31.59243151;-82.53068679;986.363661;65.17425871;0.55178917;0.0066511;31.37549219;-82.288736;2.768603731;324.6631829;133.4484902;0.000433073;0.423235834;0.004137751;0.105593941;0.003672767;0.456275538;0
02227500;LITTLE SATILLA RIVER NEAR OFFERMAN, GA;31.65041351;-82.26104003;1706.072579;55.1293404;0.51516644;0.00329193;31.45213889;-82.0543333;2.205652913;340.9681399;134.8374632;0.000938395;0.378515292;0.002724637;0.09492876;0.173876688;0.345724303;0
02228000;SATILLA RIVER AT ATKINSON, GA;31.47464416;-82.50073704;7222.97799;57.94244318;0.5603316;0.01017185;31.21958333;-81.8664444;2.415890195;778.6833039;128.0631486;0.000921151;0.484537743;0.005398803;0.117388814;0.001121787;0.380459848;0
02228070;SATILLA RIVER AT US 17, AT WOODBINE, GA;31.41832745;-82.42775432;8387.97444;53.06941173;0.55596492;0.00953027;30.97467607;-81.725662;2.598193118;896.9272618;124.1032828;0.001210812;0.521583672;0.007173305;0.11490365;0.001002749;0.344595539;0
02231000;ST. MARYS RIVER NEAR MACCLENNY, FL;30.39230596;-82.25850722;1812.2167;42.77008981;0.23087629;0.0055363;30.35884726;-82.0815013;2.616723547;425.3003293;312.1613335;0.001094247;0.653115669;0.005484726;0.079373002;0.212910055;0.042485997;0
02231253;ST. MARYS RIVER NEAR GROSS, FLA.;30.50698942;-82.12325016;3520.87816;34.0909642;0.38700304;0.01135899;30.74162374;-81.687881;3.258108727;735.0724931;52.26389539;0.00262217;0.57755272;0.00622333;0.098536812;0.262441945;0.04126403;0
02231289;NASSAU RIVER NEAR HEDGES, FL;30.56744004;-81.79668846;709.353394;13.56128986;0.50686994;0.02331737;30.57468167;-81.608708;2.605271833;260.5912085;69.49636023;0.003751919;0.487087764;0.006621548;0.116292021;0.292101533;0.070827846;0
02231600;JANE GREEN CREEK NEAR DEER PARK, FL;28.0432415;-81.00922399;642.042488;22.90543492;0.31100871;0.00145986;28.074462;-80.8881155;2.408972268;233.6330107;70.11978279;0.001015114;0.341726676;0.000954467;0.020738362;0.353291468;0.280814055;0
02232000;ST. JOHNS RIVER NEAR MELBOURNE, FL;27.8572225;-80.84416975;2506.036808;16.39309853;0.25789556;0.00104702;28.08473879;-80.752001;2.958592695;575.7829233;64.796405;0.001214454;0.425594732;0.032921054;0.055128321;0.127381525;0.356712896;0
02232400;ST. JOHNS RIVER NEAR COCOA, FL;27.94592607;-80.8388119;3445.800611;14.92458781;0.24735251;8.84E-04;28.36972837;-80.8725578;2.817750517;628.5666061;65.35206316;0.00119246;0.426641259;0.0368024;0.079562745;0.099197097;0.355719698;0
02232500;ST. JOHNS RIVER NEAR CHRISTMAS, FL;28.02921946;-80.85540152;3984.287859;14.78301766;0.25112429;7.73E-04;28.54305529;-80.943392;2.94556091;721.9282403;64.84094364;0.001802883;0.461028248;0.032830871;0.08662584;0.09053809;0.326400723;0
02233484;ECONLOCKHATCHEE RIVER NEAR OVIEDO, FL;28.46626987;-81.1598651;590.264868;24.7393436;0.38416072;0.00119267;28.65555285;-81.169786;3.202093634;308.5988573;41.06701063;0.003310828;0.424574167;0.021417387;0.354412373;0.093204741;0.101887829;0
02233500;ECONLOCKHATCHEE RIVER NEAR CHULUOTA, FL;28.4794644;-81.15855756;623.920321;24.25134037;0.39898015;0.00115569;28.67777778;-81.1141667;3.402848584;338.427968;40.27197168;0.003224121;0.43476069;0.021199721;0.348258469;0.091183938;0.100217375;0
02234000;ST. JOHNS RIVER ABOVE LAKE HARNEY NEAR GENEVA, FL;28.15440049;-80.90768144;5289.083883;15.46673515;0.28653115;0.00107613;28.7141611;-81.0353374;2.97775232;834.4769776;61.56451184;0.001847617;0.48499359;0.031707501;0.121298678;0.086682615;0.272393866;0
02234500;ST. JOHNS RIVER NEAR SANFORD, FL;28.31121466;-80.96858016;6684.490742;15.53482466;0.34530004;0.00144707;28.83804694;-81.3242323;3.139970436;1000.135472;66.38508399;0.001818853;0.470865241;0.044198455;0.172167518;0.082439444;0.227063421;0
02236000;ST. JOHNS RIVER NEAR DE LAND, FL;28.38807953;-81.04343407;7937.509146;16.92811963;0.40739282;0.00210378;29.00831827;-81.3825651;3.241244133;1117.637431;64.52789757;0.002018202;0.447982901;0.044251949;0.199613258;0.084633202;0.219396704;0
02236125;ST. JOHNS RIVER AT ASTOR, FL;28.44618346;-81.079553;8620.97373;17.09696636;0.43015195;0.00199596;29.16692445;-81.5220157;3.331274113;1197.554173;63.5154809;0.002220432;0.451395195;0.046501193;0.194086464;0.092264342;0.211536414;0
02237293;PALATLAKAHA R AT STRUCTURE M-1, NR OKAHUMPKA, FL;28.40795364;-81.76150377;572.142701;39.49562612;0.74674324;1.65E-04;28.7444364;-81.8725798;4.564945599;442.7348769;263.5992862;0.011768039;0.370506282;0.100396438;0.166036613;0.041412452;0.309714815;0
02238000;HAYNES CREEK AT LISBON, FL;28.60873652;-81.73811514;1677.594888;33.09110894;0.78631182;0.00429401;28.87082178;-81.7836894;3.734608447;615.2159598;267.0136765;0.012741711;0.244961059;0.197914005;0.216394818;0.044257981;0.279436411;0
02238500;OCKLAWAHA RIVER AT MOSS BLUFF, FL;28.6988802;-81.75227452;2275.626399;32.11546157;0.80669365;0.00366598;29.0811111;-81.8808333;3.612329651;684.486526;253.8142276;0.011491896;0.260339207;0.191710488;0.205395869;0.063878405;0.263518154;0
02240000;OCKLAWAHA RIVER NEAR CONNER, FL;28.79796802;-81.81706737;3096.301676;31.49964081;0.81838442;0.00298896;29.21469888;-81.9859203;4.412536624;946.3976066;259.4841911;0.010040061;0.242421769;0.166994756;0.248745034;0.074860073;0.253949345;0
02240500;OCKLAWAHA RIVER AT EUREKA, FL;28.85641638;-81.82707241;3539.000327;31.22921334;0.82095719;0.00279031;29.37166667;-81.9019444;4.212868478;967.0320416;246.9754837;0.00948954;0.257919331;0.160656656;0.239508843;0.087964215;0.241671103;0
02242451;ORANGE LAKE OUTLET NEAR CITRA, FL;29.45061483;-82.31720588;2619.947572;31.19982016;0.53273598;0.00656312;29.44191603;-82.1087047;2.990454729;601.3854066;187.3361462;0.003699022;0.174767301;0.030822354;0.205445926;0.226655415;0.352046864;0
02243000;ORANGE CREEK AT ORANGE SPRINGS, FL;29.44614041;-82.29505027;2896.957839;30.92527714;0.55109177;0.0060173;29.50969267;-81.9461999;3.137157949;660.0035031;183.1016808;0.004514692;0.185643214;0.029749292;0.196059905;0.225547018;0.352468576;0
02244040;ST. JOHNS R AT BUFFALO BLUFF NEAR SATSUMA, FL;28.81418348;-81.52424756;17034.83698;23.08186042;0.56732885;0.00265719;29.5963582;-81.683138;4.310861243;2174.230408;84.31672489;0.004170608;0.363855211;0.083695031;0.199187796;0.120386866;0.226047295;0
02244440;DUNNS CREEK NEAR SATSUMA, FL;29.39326463;-81.37339779;1514.495385;14.02347754;0.59395336;6.95E-04;29.57774783;-81.626191;3.041751519;439.7072201;51.36483356;0.002660756;0.467672601;0.095877493;0.120191511;0.184209166;0.128693486;0
02245050;ETONIA CREEK AT BARDIN, FL;29.75493203;-81.93227062;566.964939;42.58136747;0.97187526;0.01618955;29.7169118;-81.7250868;2.700125449;247.8934862;106.95304;0.020187179;0.192392461;0.075832144;0.248410899;0.33376168;0.113226091;0
02246025;BLACK CREEK NEAR DOCTORS INLET, FL;30.04161447;-81.9160286;1043.319043;37.1676312;0.58732875;0.01599522;30.0825;-81.8094444;2.282761457;278.8437245;61.81630192;0.022505775;0.278606133;0.022563122;0.249275986;0.378606133;0.03244763;0
02246500;ST. JOHNS RIVER AT JACKSONVILLE, FL;29.07050378;-81.55507783;22911.59685;22.65551034;0.57681958;0.00400083;30.3224616;-81.6653735;4.094083543;2390.723764;78.73621187;0.005139413;0.356596516;0.090356645;0.208746352;0.140348817;0.194811431;0
02256500;FISHEATING CREEK AT PALMDALE, FL;27.11579717;-81.46670843;805.141991;27.03581616;0.20852081;1.68E-04;26.9325585;-81.3147949;2.758437486;305.1763134;218.4681629;0.000666779;0.286411221;0.00072374;0.021818308;0.225644972;0.464567448;0
02268903;KISSIMMEE RIVER AT S-65,NEAR LAKE WALES, FLA.;28.1526782;-81.36949952;4160.331767;27.02741476;0.45734764;9.76E-04;27.8041929;-81.1978457;2.643746853;653.6212155;90.39246183;0.005307511;0.324335269;0.120843296;0.240149486;0.090181846;0.218206619;0
02270500;ARBUCKLE CREEK NEAR DE SOTO CITY, FL;27.6395818;-81.4214315;981.185899;31.41972369;0.46595318;8.79E-04;27.44238889;-81.2970278;2.423230172;291.6253988;99.61263729;0.002018286;0.295468559;0.073111391;0.138476662;0.162860588;0.327185885;0
02272500;KISSIMMEE RIVER NEAR BASINGER, FL;27.91206505;-81.32908816;7013.278629;26.58559166;0.39604134;8.94E-04;27.36476398;-81.0517323;3.023611158;976.9048534;86.7199781;0.003936667;0.312775389;0.103760172;0.183832658;0.132336073;0.262465528;0
02294650;PEACE RIVER AT BARTOW FL;27.98420015;-81.76376985;1009.66359;44.47598263;0.64351656;1.81E-04;27.90224784;-81.8173036;2.39866361;295.0863648;72.53865576;0.008455018;0.198816848;0.124657806;0.348182401;0.030203967;0.289503109;0
02294655;PEACE RIVER NEAR BARTOW FL;27.98278153;-81.76442497;1022.607995;44.37060599;0.64420238;1.79E-04;27.88305556;-81.8044444;2.308261644;286.2514455;70.25570212;0.008916551;0.200261105;0.123428271;0.349092706;0.030391521;0.287731243;0
02294775;PEACE RIVER AT CLEAR SPRINGS NEAR BARTOW FL;27.98191945;-81.7646959;1025.196876;44.33527266;0.64438414;1.78E-04;27.86333333;-81.8075;2.288629837;284.9475015;69.34018205;0.008910756;0.202369102;0.122968255;0.347973421;0.030398908;0.287201775;0
02294898;PEACE RIVER AT FORT MEADE FL;27.95632232;-81.77274459;1242.66288;44.62212265;0.64391399;2.34E-04;27.7514193;-81.7820266;2.289312601;309.7098828;81.22142003;0.015328049;0.240570873;0.11927595;0.322568944;0.033260708;0.26876138;0
